,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,0,1,3,2,1,2.0,0.05555555555555555,0.4090909090909091,0.47368421052631576,0.1,0.16666666666666666
node_1,1,0,0,1,4,3,1,3.0,0.05324074074074074,0.4090909090909091,0.5294117647058824,0.1,0.3333333333333333
node_2,1,0,0,1,5,3,2,1.5,0.11805555555555555,0.34615384615384615,0.6,0.1,0.2
node_3,1,1,0,1,8,5,3,1.6666666666666667,0.4386574074074074,0.6,0.6923076923076923,0.1,0.25925925925925924
node_4,1,0,0,1,4,3,1,3.0,0.004629629629629629,0.4090909090909091,0.47368421052631576,0.1,0.6666666666666666
node_5,1,0,0,1,4,2,2,1.0,0.03935185185185185,0.5294117647058824,0.5294117647058824,0.1,0.5
node_6,1,1,0,1,5,2,3,0.6666666666666666,0.027777777777777776,0.6,0.4090909090909091,0.1,0.5
node_7,1,1,0,1,10,4,6,0.6666666666666666,0.3275462962962963,0.75,0.6,0.1,0.3170731707317073
node_8,1,1,0,1,8,3,5,0.6,0.07407407407407407,0.6923076923076923,0.45,0.1,0.3269230769230769
node_9,1,1,0,1,7,2,5,0.4,0.08333333333333333,0.6428571428571429,0.42857142857142855,0.1,0.425
