,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,3,0,3,0.0,0.0,0.39999999999999997,0.0,0.1,0.3333333333333333
node_1,1,0,1,1,5,5,0,,0.0,0.0,0.5925925925925926,0.1,0.25
node_2,1,0,1,1,6,4,2,2.0,0.125,0.3472222222222222,0.5444444444444444,0.1,0.26666666666666666
node_3,1,1,0,1,5,1,4,0.25,0.020833333333333332,0.5444444444444444,0.1111111111111111,0.1,0.2222222222222222
node_4,1,0,1,1,3,2,1,2.0,0.0,0.25252525252525254,0.362962962962963,0.1,0.3333333333333333
node_5,1,0,1,1,6,4,2,2.0,0.09722222222222221,0.308641975308642,0.494949494949495,0.1,0.2
node_6,1,1,0,1,5,1,4,0.25,0.013888888888888888,0.5444444444444444,0.1111111111111111,0.1,0.16666666666666666
node_7,1,0,1,1,4,2,2,1.0,0.034722222222222224,0.2777777777777778,0.4537037037037037,0.1,0.3333333333333333
node_8,1,0,1,1,5,2,3,0.6666666666666666,0.125,0.39682539682539686,0.4188034188034188,0.1,0.25
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.1,0.0
