,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,2,4,0.5,0.05092592592592592,0.6428571428571429,0.36,0.1,0.3076923076923077
node_1,1,1,1,1,5,2,3,0.6666666666666666,0.07060185185185185,0.5294117647058824,0.45,0.1,0.3333333333333333
node_2,1,1,0,1,8,3,5,0.6,0.17708333333333331,0.6923076923076923,0.47368421052631576,0.1,0.25925925925925924
node_3,1,0,1,1,6,5,1,5.0,0.030092592592592587,0.3333333333333333,0.6923076923076923,0.1,0.3333333333333333
node_4,1,1,0,1,5,2,3,0.6666666666666666,0.09259259259259257,0.5625,0.5,0.1,0.2222222222222222
node_5,1,1,0,1,6,4,2,2.0,0.15740740740740738,0.45,0.6428571428571429,0.1,0.2857142857142857
node_6,1,1,1,1,6,3,3,1.0,0.06134259259259258,0.47368421052631576,0.5625,0.1,0.35714285714285715
node_7,1,1,0,1,8,4,4,1.0,0.2650462962962963,0.5625,0.6428571428571429,0.1,0.2962962962962963
node_8,1,0,0,1,4,2,2,1.0,0.10879629629629628,0.5625,0.47368421052631576,0.1,0.3333333333333333
node_9,1,0,1,1,6,3,3,1.0,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.1,0.23333333333333334
