,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,9,4,5,0.8,0.08002645502645502,0.6428571428571429,0.6,0.1,0.4117647058823529
node_1,1,1,0,1,8,3,5,0.6,0.11782407407407408,0.6923076923076923,0.5294117647058824,0.1,0.46153846153846156
node_2,1,1,1,1,10,5,5,1.0,0.1399801587301587,0.6923076923076923,0.6923076923076923,0.1,0.36904761904761907
node_3,1,1,1,1,10,7,3,2.3333333333333335,0.16683201058201058,0.5294117647058824,0.8181818181818182,0.1,0.3333333333333333
node_4,1,1,1,1,7,5,2,2.5,0.07037037037037036,0.5,0.6923076923076923,0.1,0.375
node_5,1,1,0,1,8,4,4,1.0,0.16574074074074074,0.6,0.6428571428571429,0.1,0.12
node_6,1,0,1,1,6,2,4,0.5,0.06762566137566137,0.6428571428571429,0.47368421052631576,0.1,0.4666666666666667
node_7,1,1,0,1,5,2,3,0.6666666666666666,0.04050925925925926,0.5294117647058824,0.5,0.1,0.25
node_8,1,1,0,0,5,2,3,0.6666666666666666,0.033366402116402114,0.6,0.5625,0.1,0.125
node_9,1,0,0,1,4,2,2,1.0,0.006613756613756613,0.5,0.5,0.1,0.8333333333333334
