,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,1,3,0.3333333333333333,0.2569444444444444,0.5,0.3386243386243386,0.1,0.16666666666666666
node_1,1,0,1,1,4,4,0,,0.0,0.0,0.6428571428571429,0.1,0.4166666666666667
node_2,1,0,1,1,4,1,3,0.3333333333333333,0.05416666666666666,0.45,0.28444444444444444,0.1,0.3333333333333333
node_3,1,0,1,1,5,2,3,0.6666666666666666,0.09444444444444444,0.47368421052631576,0.3232323232323232,0.1,0.3
node_4,1,1,1,1,6,4,2,2.0,0.09722222222222221,0.375,0.5470085470085471,0.1,0.38461538461538464
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.32499999999999996,0.5625,0.47407407407407404,0.1,0.5
node_6,1,1,1,1,10,6,4,1.5,0.43472222222222223,0.5,0.7111111111111111,0.1,0.20238095238095238
node_7,1,1,1,0,4,2,2,1.0,0.03194444444444444,0.42857142857142855,0.47407407407407404,0.1,0.5
node_8,1,0,1,1,5,2,3,0.6666666666666666,0.08055555555555555,0.45,0.28444444444444444,0.1,0.35
node_9,1,1,0,0,3,1,2,0.5,0.0,0.375,0.35555555555555557,0.1,1.0
