,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,4,2,2,1.0,0.1111111111111111,0.3742690058479532,0.42857142857142855,0.24660050331970962,0.4
node_1,1,1,1,1,5,3,2,1.5,0.0324074074074074,0.4183006535947712,0.45,0.23655130399553184,0.3333333333333333
node_2,1,1,1,1,8,5,3,1.6666666666666667,0.2685185185185185,0.4183006535947712,0.6923076923076923,0.19060657405650291,0.2
node_3,1,1,1,1,7,5,2,2.5,0.1550925925925926,0.3950617283950617,0.6923076923076923,0.003531816388260455,0.275
node_4,1,0,1,1,6,2,4,0.5,0.2638888888888889,0.5470085470085471,0.42857142857142855,0.04063376476659642,0.26666666666666666
node_5,1,1,0,1,6,1,5,0.2,0.13657407407407404,0.5925925925925926,0.42857142857142855,0.022368879234823197,0.4642857142857143
node_6,1,0,0,1,5,3,2,1.5,0.162037037037037,0.4444444444444444,0.5294117647058824,0.04387168843412598,0.25
node_7,1,0,1,1,4,1,3,0.3333333333333333,0.0648148148148148,0.5079365079365079,0.32142857142857145,0.10339516387180306,0.4166666666666667
node_8,1,1,1,1,5,4,1,4.0,0.041666666666666664,0.2962962962962963,0.5625,0.09744030593264649,0.3888888888888889
node_9,0,0,0,1,2,0,2,0.0,0.0,0.45,0.0,0.015000000000000003,0.0
