,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.4080987806415719,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.5339672318014507,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13437804065176057,0
node_3,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.0854700956058014,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.40602031490231677,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10921233506590056,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12608538248942724,0
node_7,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.0854700956058014,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09376209123306939,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0854700956058014,0
