,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06452865228936881,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1701889138266026,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0914529580724517,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06452865228936881,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.180819726713667,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.020584408092557054,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16715388058082378,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06452865228936881,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.11168550355642284,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06452865228936881,0.0
