,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,3,1,2,0.5,0.027777777777777776,0.3742690058479532,0.3742690058479532,0.1,0.3333333333333333
node_1,1,1,1,1,7,3,4,0.75,0.15277777777777776,0.5079365079365079,0.5470085470085471,0.1,0.25
node_2,1,0,1,1,4,4,0,,0.0,0.0,0.6428571428571429,0.1,0.3333333333333333
node_3,1,0,1,1,7,3,4,0.75,0.1875,0.5470085470085471,0.5470085470085471,0.1,0.21428571428571427
node_4,1,0,1,1,3,0,3,0.0,0.0,0.5294117647058824,0.0,0.1,0.3333333333333333
node_5,1,0,1,1,5,3,2,1.5,0.034722222222222224,0.4444444444444444,0.47407407407407404,0.1,0.4
node_6,1,1,1,1,6,4,2,2.0,0.04513888888888889,0.4444444444444444,0.5470085470085471,0.1,0.2857142857142857
node_7,1,1,0,1,7,4,3,1.3333333333333333,0.2743055555555555,0.5470085470085471,0.5470085470085471,0.1,0.25
node_8,1,1,0,1,4,1,3,0.3333333333333333,0.06944444444444445,0.47407407407407404,0.35555555555555557,0.1,0.2
node_9,1,0,0,1,4,2,2,1.0,0.1111111111111111,0.47407407407407404,0.3950617283950617,0.1,0.16666666666666666
