,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05024351488838773,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08657971483146903,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13020597888062424,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.10107832353133635,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2807773764057731,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05024351488838773,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05024351488838773,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1331000658537445,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06728448094350202,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05024351488838773,0.0
