,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,0,9,5,4,1.25,0.25,0.5,0.6464646464646464,0.1,0.24242424242424243
node_1,1,1,1,1,5,4,1,4.0,0.0949074074074074,0.3076923076923077,0.5470085470085471,0.1,0.2222222222222222
node_2,1,0,1,1,4,1,3,0.3333333333333333,0.004629629629629629,0.4188034188034188,0.1111111111111111,0.1,0.25
node_3,1,0,1,0,6,5,1,5.0,0.020833333333333332,0.2857142857142857,0.5925925925925926,0.1,0.36666666666666664
node_4,1,0,1,1,5,0,5,0.0,0.0,0.6428571428571429,0.0,0.1,0.3
node_5,1,1,1,1,6,2,4,0.5,0.05555555555555555,0.4444444444444444,0.4183006535947712,0.1,0.35714285714285715
node_6,1,0,1,1,2,2,0,,0.0,0.0,0.4090909090909091,0.1,0.5
node_7,1,0,1,1,5,1,4,0.25,0.07407407407407407,0.5,0.3742690058479532,0.1,0.4
node_8,0,0,1,0,2,1,1,1.0,0.004629629629629629,0.2722222222222222,0.1111111111111111,0.1,0.0
node_9,1,1,1,1,6,4,2,2.0,0.1898148148148148,0.39999999999999997,0.5470085470085471,0.1,0.35714285714285715
