,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1437570675237819,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0763929794405221,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.054461932724306925,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.054461932724306925,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14048151378377874,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09822864634189482,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.19773785835121913,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.054461932724306925,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.12555420366157605,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.054461932724306925,0.0
