,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,4,3,1,3.0,0.21527777777777776,0.3950617283950617,0.5294117647058824,0.1,0.16666666666666666
node_1,1,0,1,1,3,0,3,0.0,0.0,0.5,0.0,0.1,0.16666666666666666
node_2,1,0,1,1,4,3,1,3.0,0.037037037037037035,0.2962962962962963,0.47368421052631576,0.1,0.25
node_3,1,1,0,1,4,3,1,3.0,0.05555555555555555,0.3232323232323232,0.47368421052631576,0.1,0.6
node_4,1,1,1,1,8,4,4,1.0,0.2731481481481481,0.5470085470085471,0.6,0.1,0.23076923076923078
node_5,1,1,0,1,6,3,3,1.0,0.17129629629629628,0.5079365079365079,0.47368421052631576,0.1,0.2857142857142857
node_6,1,1,1,1,4,2,2,1.0,0.05555555555555555,0.3950617283950617,0.42857142857142855,0.1,0.2
node_7,1,0,1,1,5,3,2,1.5,0.10879629629629628,0.4183006535947712,0.5294117647058824,0.1,0.3
node_8,1,1,1,1,5,2,3,0.6666666666666666,0.13194444444444445,0.47407407407407404,0.45,0.1,0.3888888888888889
node_9,1,0,1,1,5,1,4,0.25,0.20138888888888887,0.5925925925925926,0.375,0.1,0.2
