,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,4,1,3,0.3333333333333333,0.008101851851851851,0.5625,0.2633744855967078,0.1,0.3
node_1,1,1,0,1,7,2,5,0.4,0.13657407407407404,0.6428571428571429,0.35555555555555557,0.1,0.175
node_2,1,1,0,0,9,4,5,0.8,0.33217592592592593,0.6428571428571429,0.5925925925925926,0.1,0.2878787878787879
node_3,1,1,0,1,6,3,3,1.0,0.06481481481481481,0.5,0.47407407407407404,0.1,0.4642857142857143
node_4,1,1,0,1,9,6,3,2.0,0.28587962962962965,0.47368421052631576,0.7111111111111111,0.1,0.23529411764705882
node_5,1,1,0,1,6,2,4,0.5,0.0474537037037037,0.6,0.35555555555555557,0.1,0.25
node_6,1,0,0,1,3,3,0,,0.0,0.0,0.6,0.1,0.3333333333333333
node_7,1,0,0,1,6,5,1,5.0,0.006944444444444444,0.34615384615384615,0.5925925925925926,0.1,0.4
node_8,1,1,0,0,4,3,1,3.0,0.0023148148148148147,0.3333333333333333,0.5470085470085471,0.1,0.6
node_9,1,1,0,1,8,2,6,0.3333333333333333,0.22685185185185186,0.75,0.4183006535947712,0.1,0.2692307692307692
