,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16563005674426454,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07093947351546874,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.24364748738419464,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.23536242045538752,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07093947351546874,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.2212223701990612,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10664326604889393,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07093947351546874,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.18618124550444645,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.07093947351546874,0.0
