,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.09741771118820311,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12598590161570328,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10531239255160846,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.08581396879625827,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10369425788616765,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13640295570079147,0
node_7,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822702,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.05865422515494434,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11577853540986967,0
