,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05141877147091749,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.18877548073048234,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.28152829724928347,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13223133652527896,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05141877147091749,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09541705407869583,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05141877147091749,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.05603098606868856,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.6033983539624683,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05141877147091749,0.0
