,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,4,1,3,0.3333333333333333,0.009259259259259259,0.5294117647058824,0.36,0.1,0.3
node_1,1,1,0,1,9,4,5,0.8,0.2524801587301587,0.6923076923076923,0.5294117647058824,0.1,0.3088235294117647
node_2,1,1,0,1,8,5,3,1.6666666666666667,0.22354497354497352,0.5294117647058824,0.6923076923076923,0.1,0.42592592592592593
node_3,1,1,0,0,9,5,4,1.25,0.21428571428571427,0.6,0.6923076923076923,0.1,0.30303030303030304
node_4,1,1,0,1,7,3,4,0.75,0.14004629629629628,0.6,0.5294117647058824,0.1,0.5526315789473685
node_5,1,1,0,1,9,5,4,1.25,0.1301256613756614,0.5294117647058824,0.6923076923076923,0.1,0.4
node_6,1,1,0,0,8,3,5,0.6,0.0830026455026455,0.6923076923076923,0.5625,0.1,0.42
node_7,1,1,0,1,3,2,1,2.0,0.0,0.391304347826087,0.5,0.1,1.0
node_8,1,0,0,1,5,3,2,1.5,0.02132936507936508,0.47368421052631576,0.5294117647058824,0.1,0.4
node_9,0,0,0,1,2,1,1,1.0,0.023148148148148143,0.45,0.45,0.1,0.5
