,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06938621346959462,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17450404849971093,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.15497770677706793,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.2168191730227997,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.1271361564408541,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06938621346959462,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.12416456855517843,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17912580570771888,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06938621346959462,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06938621346959462,0.0
