,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,3,2,1.5,0.19444444444444442,0.3402777777777778,0.3742690058479532,0.1,0.3333333333333333
node_1,1,1,0,1,5,3,2,1.5,0.1388888888888889,0.2722222222222222,0.4444444444444444,0.1,0.375
node_2,1,1,1,1,5,3,2,1.5,0.25,0.25925925925925924,0.4444444444444444,0.1,0.2222222222222222
node_3,1,0,1,1,5,3,2,1.5,0.3819444444444444,0.4188034188034188,0.5079365079365079,0.1,0.15
node_4,1,0,1,1,4,0,4,0.0,0.0,0.5470085470085471,0.0,0.1,0.16666666666666666
node_5,1,0,1,1,3,3,0,,0.0,0.0,0.391304347826087,0.1,0.5
node_6,1,1,1,1,4,2,2,1.0,0.020833333333333332,0.2722222222222222,0.3386243386243386,0.1,0.4
node_7,1,1,0,1,4,1,3,0.3333333333333333,0.1388888888888889,0.3402777777777778,0.30917874396135264,0.1,0.2
node_8,0,0,0,1,3,2,1,2.0,0.1388888888888889,0.3202614379084967,0.2962962962962963,0.1,0.0
node_9,0,0,0,1,2,0,2,0.0,0.0,0.35555555555555557,0.0,0.1,0.0
