,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.19455345262288276,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07304138756674262,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09076765095410382,0.5
node_3,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.043478094213122445,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07304138756674262,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.20164724193975248,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.07304138756674262,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.21360159314106503,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.03621358313789663,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.07304138756674262,0.0
