,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,10,5,5,1.0,0.14930555555555555,0.5925925925925926,0.6923076923076923,0.1,0.38372093023255816
node_1,1,1,1,1,8,4,4,1.0,0.10747354497354497,0.5925925925925926,0.6,0.1,0.4444444444444444
node_2,1,1,1,1,10,6,4,1.5,0.12235449735449735,0.5925925925925926,0.75,0.1,0.38095238095238093
node_3,1,1,1,1,5,3,2,1.5,0.021660052910052907,0.4444444444444444,0.5294117647058824,0.1,0.5555555555555556
node_4,1,0,1,1,6,2,4,0.5,0.015542328042328041,0.5925925925925926,0.5,0.1,0.5333333333333333
node_5,1,1,1,1,6,4,2,2.0,0.04646164021164021,0.4183006535947712,0.6428571428571429,0.1,0.32142857142857145
node_6,1,1,1,1,6,4,2,2.0,0.05406746031746031,0.47407407407407404,0.6428571428571429,0.1,0.42857142857142855
node_7,1,0,1,1,5,2,3,0.6666666666666666,0.0775462962962963,0.5470085470085471,0.5,0.1,0.55
node_8,1,0,1,1,3,0,3,0.0,0.0,0.5625,0.0,0.1,0.5
node_9,1,1,1,0,9,4,5,0.8,0.16947751322751323,0.6464646464646464,0.6,0.1,0.38571428571428573
