,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,3,3,1.0,0.27546296296296297,0.5079365079365079,0.5079365079365079,0.1,0.2857142857142857
node_1,1,1,0,1,6,5,1,5.0,0.18402777777777776,0.3386243386243386,0.6464646464646464,0.1,0.2857142857142857
node_2,1,1,0,1,3,1,2,0.5,0.0,0.5079365079365079,0.28444444444444444,0.1,0.5
node_3,1,1,0,1,11,4,7,0.5714285714285714,0.2743055555555555,0.7901234567901234,0.3950617283950617,0.1,0.18269230769230768
node_4,1,0,0,1,3,3,0,,0.0,0.0,0.42857142857142855,0.1,0.8333333333333334
node_5,1,1,0,1,4,3,1,3.0,0.00810185185185185,0.2293906810035842,0.5079365079365079,0.1,0.4
node_6,1,1,0,1,5,3,2,1.5,0.125,0.2962962962962963,0.5079365079365079,0.1,0.2777777777777778
node_7,1,1,0,1,7,2,5,0.4,0.03587962962962962,0.6464646464646464,0.35555555555555557,0.1,0.35
node_8,1,0,0,1,2,0,2,0.0,0.0,0.5294117647058824,0.0,0.1,0.5
node_9,1,1,0,1,5,2,3,0.6666666666666666,0.2222222222222222,0.5470085470085471,0.4183006535947712,0.1,0.5
