,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,4,1,4.0,0.02546296296296296,0.391304347826087,0.5625,0.1,0.4
node_1,1,1,1,1,7,4,3,1.3333333333333333,0.16550925925925924,0.5294117647058824,0.6,0.1,0.275
node_2,1,0,1,1,6,1,5,0.2,0.026620370370370367,0.6923076923076923,0.34615384615384615,0.1,0.3
node_3,1,1,0,1,7,3,4,0.75,0.18518518518518517,0.5625,0.5294117647058824,0.1,0.275
node_4,1,0,1,1,5,3,2,1.5,0.03587962962962962,0.4090909090909091,0.5294117647058824,0.1,0.2
node_5,1,1,0,1,6,2,4,0.5,0.28125,0.6428571428571429,0.47368421052631576,0.1,0.17857142857142858
node_6,1,1,1,1,7,2,5,0.4,0.06597222222222222,0.6923076923076923,0.36,0.1,0.225
node_7,1,0,0,1,5,3,2,1.5,0.10185185185185185,0.42857142857142855,0.5294117647058824,0.1,0.2
node_8,1,0,0,1,4,3,1,3.0,0.0775462962962963,0.375,0.5625,0.1,0.25
node_9,1,0,1,1,6,4,2,2.0,0.3125,0.47368421052631576,0.6428571428571429,0.1,0.26666666666666666
