,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,9,5,4,1.25,0.12314814814814815,0.6428571428571429,0.6464646464646464,0.1,0.42857142857142855
node_1,1,1,0,1,6,3,3,1.0,0.05787037037037036,0.6,0.5470085470085471,0.1,0.32142857142857145
node_2,1,1,0,1,6,3,3,1.0,0.048611111111111105,0.5294117647058824,0.5470085470085471,0.1,0.21428571428571427
node_3,1,0,0,1,5,5,0,,0.0,0.0,0.6923076923076923,0.1,0.4
node_4,1,1,1,1,10,4,6,0.6666666666666666,0.0699074074074074,0.75,0.5925925925925926,0.1,0.3953488372093023
node_5,1,0,1,1,7,2,5,0.4,0.08449074074074073,0.6923076923076923,0.5079365079365079,0.1,0.5
node_6,1,1,1,1,8,3,5,0.6,0.04328703703703703,0.6923076923076923,0.5079365079365079,0.1,0.3888888888888889
node_7,1,1,0,1,9,5,4,1.25,0.10763888888888888,0.6428571428571429,0.6464646464646464,0.1,0.4142857142857143
node_8,1,1,1,0,8,4,4,1.0,0.028240740740740736,0.6428571428571429,0.5470085470085471,0.1,0.5192307692307693
node_9,1,1,1,1,8,4,4,1.0,0.061805555555555544,0.6428571428571429,0.5925925925925926,0.1,0.4074074074074074
