,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,5,3,2,1.5,0.021990740740740738,0.42857142857142855,0.6,0.1,0.2777777777777778
node_1,1,1,0,1,5,4,1,4.0,0.09837962962962962,0.47368421052631576,0.6428571428571429,0.1,0.3888888888888889
node_2,1,1,0,1,9,5,4,1.25,0.2789351851851852,0.5625,0.6428571428571429,0.1,0.17647058823529413
node_3,1,1,0,1,6,2,4,0.5,0.11574074074074071,0.6,0.45,0.1,0.21428571428571427
node_4,1,1,0,1,9,2,7,0.2857142857142857,0.26041666666666663,0.8181818181818182,0.5,0.1,0.17647058823529413
node_5,1,1,0,1,6,4,2,2.0,0.07870370370370369,0.5294117647058824,0.6,0.1,0.3076923076923077
node_6,1,1,0,1,6,2,4,0.5,0.023148148148148143,0.6,0.391304347826087,0.1,0.39285714285714285
node_7,1,0,0,1,5,4,1,4.0,0.024305555555555552,0.391304347826087,0.6,0.1,0.35
node_8,1,1,0,1,6,3,3,1.0,0.12615740740740738,0.5625,0.6,0.1,0.25
node_9,1,1,0,1,7,3,4,0.75,0.05555555555555555,0.6,0.47368421052631576,0.1,0.375
