,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,10,5,5,1.0,0.16828703703703704,0.6923076923076923,0.6428571428571429,0.1,0.4642857142857143
node_1,1,1,1,1,9,5,4,1.25,0.16249999999999998,0.6,0.6923076923076923,0.1,0.4
node_2,1,1,0,1,8,3,5,0.6,0.12314814814814815,0.6923076923076923,0.5625,0.1,0.5384615384615384
node_3,1,0,1,1,5,2,3,0.6666666666666666,0.015046296296296294,0.5625,0.4090909090909091,0.1,0.5
node_4,1,1,1,1,8,3,5,0.6,0.05833333333333332,0.6428571428571429,0.5,0.1,0.3888888888888889
node_5,1,1,1,0,10,7,3,2.3333333333333335,0.0861111111111111,0.5294117647058824,0.75,0.1,0.3977272727272727
node_6,1,0,0,1,3,2,1,2.0,0.0,0.36,0.5625,0.1,0.6666666666666666
node_7,1,1,0,0,8,2,6,0.3333333333333333,0.06134259259259258,0.75,0.45,0.1,0.5384615384615384
node_8,1,1,0,1,8,6,2,3.0,0.18865740740740738,0.5,0.75,0.1,0.4074074074074074
node_9,1,1,0,1,5,2,3,0.6666666666666666,0.0949074074074074,0.5625,0.5625,0.1,0.5555555555555556
