,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,6,4,2,2.0,0.0625,0.47407407407407404,0.6428571428571429,0.1,0.39285714285714285
node_1,1,1,0,1,7,5,2,2.5,0.039351851851851846,0.47407407407407404,0.6923076923076923,0.1,0.5
node_2,1,1,1,1,6,2,4,0.5,0.0162037037037037,0.5925925925925926,0.47368421052631576,0.1,0.35714285714285715
node_3,1,1,1,0,11,6,5,1.2,0.16666666666666666,0.5925925925925926,0.75,0.1,0.3269230769230769
node_4,1,1,0,1,10,5,5,1.0,0.22916666666666666,0.6464646464646464,0.6923076923076923,0.1,0.30952380952380953
node_5,1,1,1,1,6,4,2,2.0,0.020833333333333332,0.4444444444444444,0.6428571428571429,0.1,0.4642857142857143
node_6,1,1,0,1,8,4,4,1.0,0.06134259259259258,0.5925925925925926,0.6428571428571429,0.1,0.4423076923076923
node_7,1,1,1,0,6,3,3,1.0,0.048611111111111105,0.5470085470085471,0.5294117647058824,0.1,0.42857142857142855
node_8,1,1,1,1,8,4,4,1.0,0.04976851851851851,0.5470085470085471,0.6,0.1,0.36
node_9,1,0,1,1,6,0,6,0.0,0.0,0.75,0.0,0.1,0.3333333333333333
