,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,7,4,3,1.3333333333333333,0.05648148148148147,0.4444444444444444,0.5470085470085471,0.1,0.18421052631578946
node_1,1,1,1,1,6,4,2,2.0,0.04837962962962963,0.4183006535947712,0.5925925925925926,0.1,0.32142857142857145
node_2,1,1,1,1,8,5,3,1.6666666666666667,0.15648148148148147,0.5470085470085471,0.6464646464646464,0.1,0.3148148148148148
node_3,1,1,1,1,10,4,6,0.6666666666666666,0.20925925925925926,0.7111111111111111,0.5470085470085471,0.1,0.27906976744186046
node_4,1,1,0,1,5,2,3,0.6666666666666666,0.10300925925925924,0.5079365079365079,0.47407407407407404,0.1,0.16666666666666666
node_5,1,1,0,1,3,1,2,0.5,0.0,0.47407407407407404,0.35555555555555557,0.1,1.0
node_6,1,0,1,1,6,0,6,0.0,0.0,0.75,0.0,0.1,0.43333333333333335
node_7,1,0,1,1,6,6,0,,0.0,0.0,0.75,0.1,0.4
node_8,1,1,1,0,7,4,3,1.3333333333333333,0.06064814814814814,0.47407407407407404,0.5470085470085471,0.1,0.35
node_9,1,1,0,1,6,2,4,0.5,0.08796296296296297,0.5470085470085471,0.4444444444444444,0.1,0.2857142857142857
