,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,0,5,0.0,0.0,0.6923076923076923,0.0,0.1,0.2
node_1,1,0,1,1,5,4,1,4.0,0.05555555555555555,0.19753086419753085,0.5625,0.1,0.15
node_2,1,0,1,1,4,3,1,3.0,0.018518518518518517,0.25252525252525254,0.3333333333333333,0.1,0.25
node_3,1,0,1,0,4,1,3,0.3333333333333333,0.004629629629629629,0.39999999999999997,0.1111111111111111,0.1,0.3333333333333333
node_4,1,0,1,1,4,1,3,0.3333333333333333,0.013888888888888888,0.4537037037037037,0.1111111111111111,0.1,0.16666666666666666
node_5,0,1,0,1,3,2,1,2.0,0.041666666666666664,0.2222222222222222,0.5294117647058824,0.1,0.0
node_6,1,1,0,1,7,4,3,1.3333333333333333,0.20833333333333331,0.35555555555555557,0.6428571428571429,0.1,0.1111111111111111
node_7,1,1,1,1,4,2,2,1.0,0.018518518518518517,0.2962962962962963,0.45,0.1,0.4
node_8,1,1,1,1,6,4,2,2.0,0.1388888888888889,0.2962962962962963,0.6,0.1,0.21428571428571427
node_9,0,0,1,1,2,1,1,1.0,0.027777777777777776,0.2777777777777778,0.14814814814814814,0.1,0.0
