,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,1,1,1,4,2,2,1.0,0.05555555555555555,0.4188034188034188,0.3888888888888889,0.1,0.0
node_1,1,1,1,1,6,4,2,2.0,0.20138888888888887,0.4188034188034188,0.5444444444444444,0.1,0.10714285714285714
node_2,1,0,1,1,4,4,0,,0.0,0.0,0.6428571428571429,0.1,0.3333333333333333
node_3,1,0,1,1,6,5,1,5.0,0.018518518518518517,0.1111111111111111,0.6464646464646464,0.1,0.16666666666666666
node_4,1,0,1,1,5,2,3,0.6666666666666666,0.14583333333333331,0.4537037037037037,0.3888888888888889,0.1,0.25
node_5,1,1,1,1,6,3,3,1.0,0.06712962962962962,0.362962962962963,0.4537037037037037,0.1,0.21428571428571427
node_6,1,1,1,1,6,3,3,1.0,0.0949074074074074,0.4537037037037037,0.4188034188034188,0.1,0.17857142857142858
node_7,0,0,1,1,3,0,3,0.0,0.0,0.4444444444444444,0.0,0.1,0.0
node_8,1,0,1,1,3,0,3,0.0,0.0,0.47407407407407404,0.0,0.1,0.3333333333333333
node_9,1,0,1,1,5,1,4,0.25,0.08333333333333333,0.5444444444444444,0.28654970760233917,0.1,0.3
