,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0810607215067171,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05507954042030154,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14481716080054763,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05507954042030154,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.12812475054561676,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.19235077785796045,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05507954042030154,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0898259671611048,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14350246044684745,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05507954042030154,0.0
