,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0767410116387254,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05142686568761563,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13505592378334205,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.11115135708057322,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05142686568761563,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2360982958099361,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05142686568761563,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1043282847482369,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13091766418872383,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05142686568761563,0.0
