,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,3,2,1.5,0.09490740740740741,0.47368421052631576,0.47407407407407404,0.1,0.5
node_1,1,0,0,1,4,3,1,3.0,0.062499999999999986,0.3333333333333333,0.47407407407407404,0.1,0.3333333333333333
node_2,1,1,0,1,7,2,5,0.4,0.18287037037037035,0.6428571428571429,0.35555555555555557,0.1,0.275
node_3,1,1,0,1,7,3,4,0.75,0.22685185185185183,0.6,0.5079365079365079,0.1,0.275
node_4,1,0,0,1,4,2,2,1.0,0.15277777777777773,0.5,0.3742690058479532,0.1,0.4166666666666667
node_5,1,1,0,1,8,4,4,1.0,0.3078703703703703,0.6,0.5925925925925926,0.1,0.21153846153846154
node_6,1,0,0,1,2,2,0,,0.0,0.0,0.36,0.1,0.5
node_7,0,0,0,1,2,1,1,1.0,0.02083333333333333,0.36,0.3950617283950617,0.1,0.5
node_8,1,0,0,1,3,1,2,0.5,0.08333333333333333,0.45,0.35555555555555557,0.1,0.3333333333333333
node_9,1,1,0,1,4,2,2,1.0,0.15972222222222218,0.42857142857142855,0.4444444444444444,0.1,0.2
