,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,8,2,6,0.3333333333333333,0.1388888888888889,0.75,0.39999999999999997,0.1,0.3076923076923077
node_1,1,1,1,0,8,4,4,1.0,0.12152777777777778,0.6428571428571429,0.5,0.1,0.3269230769230769
node_2,1,1,0,0,6,1,5,0.2,0.034722222222222224,0.6923076923076923,0.26666666666666666,0.1,0.17857142857142858
node_3,1,1,0,1,6,3,3,1.0,0.08101851851851852,0.6,0.39999999999999997,0.1,0.34615384615384615
node_4,1,0,1,0,3,2,1,2.0,0.006944444444444444,0.4090909090909091,0.39999999999999997,0.1,0.5
node_5,1,0,1,0,4,4,0,,0.0,0.0,0.6428571428571429,0.1,0.3333333333333333
node_6,1,0,1,1,7,3,4,0.75,0.05439814814814814,0.5625,0.39999999999999997,0.1,0.35714285714285715
node_7,1,1,1,1,8,4,4,1.0,0.16550925925925924,0.6,0.5,0.1,0.2962962962962963
node_8,1,0,0,0,3,2,1,2.0,0.0,0.14814814814814814,0.3888888888888889,0.1,0.3333333333333333
node_9,1,0,0,1,5,4,1,4.0,0.021990740740740738,0.1111111111111111,0.5925925925925926,0.1,0.3
