,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1161188358081531,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10718806723785039,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.07533839396575548,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.11588467714001405,0
node_4,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822701,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.123168106406111,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10870907103849294,0
node_7,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822701,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.0971827708589421,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822701,0
