,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,3,3,1.0,0.06574074074074074,0.47368421052631576,0.3950617283950617,0.1,0.3
node_1,1,0,1,1,3,1,2,0.5,0.005555555555555556,0.42857142857142855,0.2962962962962963,0.1,0.3333333333333333
node_2,1,1,1,1,6,3,3,1.0,0.2060185185185185,0.5294117647058824,0.5470085470085471,0.1,0.21428571428571427
node_3,0,0,1,1,3,1,2,0.5,0.01944444444444444,0.375,0.2962962962962963,0.1,0.0
node_4,1,0,1,1,7,1,6,0.16666666666666666,0.3194444444444444,0.75,0.3742690058479532,0.1,0.19047619047619047
node_5,1,0,1,1,7,5,2,2.5,0.32407407407407407,0.45,0.5925925925925926,0.1,0.19047619047619047
node_6,1,0,1,1,4,3,1,3.0,0.3055555555555555,0.47368421052631576,0.5470085470085471,0.1,0.3333333333333333
node_7,1,1,1,1,6,2,4,0.5,0.08194444444444444,0.47368421052631576,0.3950617283950617,0.1,0.32142857142857145
node_8,1,0,1,1,4,3,1,3.0,0.005555555555555556,0.34615384615384615,0.4444444444444444,0.1,0.4166666666666667
node_9,0,0,0,1,2,2,0,,0.0,0.0,0.45,0.1,0.0
