,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,1,10,6,4,1.5,0.23055555555555557,0.6428571428571429,0.75,0.1,0.37209302325581395
node_1,1,1,0,0,9,3,6,0.5,0.16296296296296295,0.75,0.5625,0.1,0.42424242424242425
node_2,1,0,1,0,4,1,3,0.3333333333333333,0.0,0.6,0.391304347826087,0.1,0.6666666666666666
node_3,1,1,1,0,7,3,4,0.75,0.049074074074074076,0.6428571428571429,0.6,0.1,0.47368421052631576
node_4,1,0,1,1,4,1,3,0.3333333333333333,0.030092592592592587,0.5294117647058824,0.47368421052631576,0.1,0.3333333333333333
node_5,1,1,1,0,10,6,4,1.5,0.3226851851851852,0.5294117647058824,0.75,0.1,0.3068181818181818
node_6,1,1,1,1,6,3,3,1.0,0.053240740740740734,0.5625,0.5625,0.1,0.38461538461538464
node_7,1,0,0,0,3,1,2,0.5,0.020833333333333332,0.45,0.47368421052631576,0.1,0.5
node_8,1,1,0,0,6,4,2,2.0,0.023148148148148143,0.47368421052631576,0.6,0.1,0.5357142857142857
node_9,1,1,1,1,7,5,2,2.5,0.07962962962962962,0.5625,0.6923076923076923,0.1,0.35
