,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17229824298321275,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06525345310717444,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09115762645512697,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17676067380711813,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.061405459211449465,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06525345310717444,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06046200579739967,0.5
node_7,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.17690217931699553,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06525345310717444,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06525345310717444,0.0
