,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05424811129294958,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1418565983057896,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08499810247236685,0.5
node_3,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.08275601648025938,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14219293406234684,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05424811129294958,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05424811129294958,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2077633428289325,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.12344056067850681,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05424811129294958,0.0
