,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,7,2,5,0.4,0.16319444444444442,0.6428571428571429,0.47368421052631576,0.1,0.2894736842105263
node_1,1,1,0,1,6,2,4,0.5,0.08958333333333332,0.6428571428571429,0.47368421052631576,0.1,0.39285714285714285
node_2,1,1,0,1,6,3,3,1.0,0.05763888888888889,0.5,0.5,0.1,0.3076923076923077
node_3,1,1,0,0,9,6,3,2.0,0.2324074074074074,0.6,0.75,0.1,0.24242424242424243
node_4,1,1,0,1,5,2,3,0.6666666666666666,0.05439814814814814,0.5,0.5,0.1,0.5
node_5,1,1,0,1,6,4,2,2.0,0.09953703703703701,0.5,0.6,0.1,0.32142857142857145
node_6,1,1,0,1,5,2,3,0.6666666666666666,0.021990740740740738,0.5294117647058824,0.42857142857142855,0.1,0.4444444444444444
node_7,1,1,0,1,7,3,4,0.75,0.09537037037037037,0.5625,0.5,0.1,0.2631578947368421
node_8,1,1,0,1,7,4,3,1.3333333333333333,0.2965277777777778,0.5294117647058824,0.6428571428571429,0.1,0.225
node_9,1,0,0,1,4,3,1,3.0,0.01435185185185185,0.375,0.5294117647058824,0.1,0.4166666666666667
