,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,3,2,1.5,0.1921296296296296,0.47368421052631576,0.5079365079365079,0.10009245770257612,0.35
node_1,1,0,1,1,5,1,4,0.25,0.16666666666666666,0.6,0.3742690058479532,0.06897888992884478,0.15
node_2,1,0,1,1,5,2,3,0.6666666666666666,0.07407407407407407,0.5,0.4444444444444444,0.08821882278581035,0.35
node_3,1,0,1,1,8,4,4,1.0,0.16666666666666666,0.5625,0.5470085470085471,0.10208520641034993,0.2857142857142857
node_4,1,0,1,1,5,2,3,0.6666666666666666,0.027777777777777776,0.5,0.3950617283950617,-0.010536450191020869,0.35
node_5,1,0,1,1,4,1,3,0.3333333333333333,0.04282407407407407,0.5294117647058824,0.2962962962962963,0.0529659068624119,0.25
node_6,1,0,1,1,7,3,4,0.75,0.19791666666666666,0.5625,0.5470085470085471,0.1739840114453422,0.3333333333333333
node_7,1,0,1,1,6,6,0,,0.0,0.0,0.75,0.2085456575664595,0.3333333333333333
node_8,1,0,1,1,7,2,5,0.4,0.11226851851851849,0.6428571428571429,0.4444444444444444,0.10125883100053713,0.3333333333333333
node_9,1,0,1,1,6,5,1,5.0,0.06134259259259258,0.391304347826087,0.6464646464646464,0.11440666648868933,0.3
