,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,2,3,0.6666666666666666,0.028240740740740736,0.5625,0.4090909090909091,0.1,0.4
node_1,1,0,1,1,4,3,1,3.0,0.0449074074074074,0.2903225806451613,0.6,0.1,0.16666666666666666
node_2,1,1,0,1,6,3,3,1.0,0.23379629629629628,0.5294117647058824,0.6,0.1,0.25
node_3,0,0,0,1,3,2,1,2.0,0.125,0.375,0.5,0.1,0.16666666666666666
node_4,1,1,0,1,8,4,4,1.0,0.14675925925925926,0.6428571428571429,0.5294117647058824,0.1,0.3333333333333333
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.013888888888888888,0.5625,0.391304347826087,0.1,0.625
node_6,1,1,0,1,8,3,5,0.6,0.10416666666666664,0.6428571428571429,0.5,0.1,0.4230769230769231
node_7,1,1,1,1,9,5,4,1.25,0.23657407407407405,0.6428571428571429,0.6428571428571429,0.1,0.35294117647058826
node_8,1,1,0,1,7,3,4,0.75,0.14027777777777778,0.6428571428571429,0.5,0.1,0.35
node_9,1,1,1,1,7,4,3,1.3333333333333333,0.10694444444444441,0.6,0.6,0.1,0.425
