,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,3,0,3,0.0,0.0,0.5625,0.0,0.1,0.3333333333333333
node_1,1,0,1,1,5,2,3,0.6666666666666666,0.21064814814814814,0.5470085470085471,0.4444444444444444,0.1,0.3
node_2,1,1,1,1,6,3,3,1.0,0.10648148148148147,0.5079365079365079,0.47407407407407404,0.1,0.25
node_3,1,0,0,1,4,3,1,3.0,0.12268518518518516,0.3742690058479532,0.5470085470085471,0.1,0.3333333333333333
node_4,1,1,1,1,8,4,4,1.0,0.1412037037037037,0.5470085470085471,0.5470085470085471,0.1,0.2692307692307692
node_5,1,1,0,1,6,3,3,1.0,0.04629629629629629,0.5079365079365079,0.4444444444444444,0.1,0.46153846153846156
node_6,1,1,1,1,8,3,5,0.6,0.11921296296296294,0.6464646464646464,0.4183006535947712,0.1,0.28846153846153844
node_7,1,1,0,1,4,2,2,1.0,0.039351851851851846,0.4444444444444444,0.4183006535947712,0.1,0.4
node_8,1,0,1,1,6,4,2,2.0,0.11689814814814814,0.3232323232323232,0.5925925925925926,0.1,0.26666666666666666
node_9,0,0,1,1,2,2,0,,0.0,0.0,0.47368421052631576,0.1,0.0
