,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,5,0,5,0.0,0.0,0.6923076923076923,0.0,0.05312295185093159,0.25
node_1,1,0,1,1,4,2,2,1.0,0.05555555555555555,0.25,0.25396825396825395,0.219713984207747,0.16666666666666666
node_2,1,0,1,1,4,2,2,1.0,0.04629629629629629,0.2962962962962963,0.25,-0.0373208029317833,0.25
node_3,1,0,1,1,4,4,0,,0.0,0.0,0.6428571428571429,0.4485029621261439,0.08333333333333333
node_4,0,0,0,1,4,3,1,3.0,0.034722222222222224,0.1111111111111111,0.494949494949495,-0.28669867914151725,0.0
node_5,1,0,1,1,3,2,1,2.0,0.020833333333333332,0.14814814814814814,0.25,-0.05066317010823941,0.16666666666666666
node_6,1,0,1,1,5,1,4,0.25,0.020833333333333332,0.5470085470085471,0.1111111111111111,-0.06721434685459467,0.15
node_7,1,0,1,1,4,3,1,3.0,0.018518518518518517,0.1111111111111111,0.3472222222222222,0.7452571759234224,0.16666666666666666
node_8,1,0,1,1,5,2,3,0.6666666666666666,0.04629629629629629,0.39999999999999997,0.2222222222222222,-0.06064833923874438,0.2
node_9,0,0,1,1,2,1,1,1.0,0.006944444444444444,0.14814814814814814,0.14814814814814814,0.035948264166635005,0.0
