,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2779272299754117,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580143,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.04838026097344948,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.09338046058067463,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1816028740260122,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.10626658234253256,0
node_6,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580143,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1307339270205886,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13222345360265597,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.04530594142842159,0
