,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.05672479051819364,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.15325627062517563,0
node_2,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822704,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.13546226390801594,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.06908664910038798,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12071316310935676,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1553030610543692,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.05304372413982017,0
node_8,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547002584822704,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547002584822704,0
