,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,0,9,5,4,1.25,0.14814814814814814,0.5,0.6428571428571429,0.1,0.2878787878787879
node_1,1,1,0,1,6,4,2,2.0,0.05902777777777776,0.42857142857142855,0.6,0.1,0.35714285714285715
node_2,1,1,0,1,6,3,3,1.0,0.10416666666666664,0.5625,0.5625,0.1,0.35714285714285715
node_3,1,1,0,1,6,3,3,1.0,0.13657407407407404,0.5625,0.5294117647058824,0.1,0.5
node_4,1,1,0,1,5,4,1,4.0,0.05092592592592592,0.42857142857142855,0.6,0.1,0.4444444444444444
node_5,1,1,0,1,5,2,3,0.6666666666666666,0.11111111111111109,0.5294117647058824,0.391304347826087,0.1,0.2222222222222222
node_6,1,1,0,1,7,3,4,0.75,0.10416666666666664,0.6,0.5294117647058824,0.1,0.3
node_7,1,1,0,1,8,3,5,0.6,0.14699074074074073,0.6923076923076923,0.5294117647058824,0.1,0.23076923076923078
node_8,1,0,0,1,3,2,1,2.0,0.048611111111111105,0.391304347826087,0.47368421052631576,0.1,0.16666666666666666
node_9,1,1,0,1,7,2,5,0.4,0.24305555555555555,0.6923076923076923,0.45,0.1,0.3
