,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,1,0,1,4,2,2,1.0,0.14583333333333331,0.42857142857142855,0.3103448275862069,0.1,0.0
node_1,0,1,0,1,4,2,2,1.0,0.1111111111111111,0.391304347826087,0.391304347826087,0.1,0.0
node_2,0,1,0,0,3,1,2,0.5,0.020833333333333332,0.36,0.3333333333333333,0.1,0.0
node_3,0,1,0,0,4,2,2,1.0,0.14583333333333331,0.391304347826087,0.47368421052631576,0.1,0.0
node_4,1,1,0,1,8,5,3,1.6666666666666667,0.6319444444444444,0.5294117647058824,0.6923076923076923,0.1,0.04
node_5,0,1,0,1,4,1,3,0.3333333333333333,0.2777777777777778,0.47368421052631576,0.42857142857142855,0.1,0.0
node_6,1,0,0,1,3,1,2,0.5,0.1111111111111111,0.42857142857142855,0.4090909090909091,0.1,0.5
node_7,0,0,0,1,2,1,1,1.0,0.048611111111111105,0.3333333333333333,0.3333333333333333,0.1,0.0
node_8,0,0,0,0,2,1,1,1.0,0.006944444444444444,0.32142857142857145,0.3103448275862069,0.1,0.5
node_9,1,1,0,1,6,4,2,2.0,0.375,0.42857142857142855,0.6,0.1,0.10714285714285714
