,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.05188250314775303,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.14253146910496262,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.052742147250808766,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.052742147250808766,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.11021314251901691,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2673494150114799,0.5
node_6,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.07851861790769184,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.052742147250808766,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13853626330586122,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.052742147250808766,0.0
