,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,3,3,1.0,0.28125,0.42857142857142855,0.4188034188034188,0.1,0.14285714285714285
node_1,1,0,1,1,5,5,0,,0.0,0.0,0.6428571428571429,0.1,0.15
node_2,1,0,1,1,4,1,3,0.3333333333333333,0.06944444444444445,0.47368421052631576,0.22685185185185186,0.1,0.16666666666666666
node_3,1,1,1,1,5,2,3,0.6666666666666666,0.4097222222222222,0.5294117647058824,0.3888888888888889,0.1,0.1111111111111111
node_4,1,0,1,1,5,3,2,1.5,0.09375,0.32142857142857145,0.4188034188034188,0.1,0.3
node_5,1,0,1,0,4,1,3,0.3333333333333333,0.03125,0.375,0.2474747474747475,0.1,0.25
node_6,1,1,0,0,5,1,4,0.25,0.125,0.45,0.28654970760233917,0.1,0.16666666666666666
node_7,1,1,1,1,4,3,1,3.0,0.2638888888888889,0.36,0.4537037037037037,0.1,0.1
node_8,1,0,0,1,3,1,2,0.5,0.1111111111111111,0.5,0.28654970760233917,0.1,0.3333333333333333
node_9,1,0,1,0,3,2,1,2.0,0.003472222222222222,0.1111111111111111,0.30917874396135264,0.1,0.16666666666666666
