,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.2225415190573478,0.5
node_1,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,-0.10059774026514748,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.072790936395267,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.19431810662286897,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0875688519949377,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.072790936395267,0.5
node_6,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.072790936395267,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1147668879172303,0.5
node_8,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.19023862909169478,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.072790936395267,0.0
