,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05144160804197544,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13642573128046967,0.5
node_2,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.06788937259414991,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05144160804197544,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.07230607168302071,0.5
node_5,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.13576320020464083,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.10509472796904812,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.05144160804197544,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2767544641007692,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.05144160804197544,0.0
