,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.042854823586791366,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580145,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.12455613674212228,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.22758697084587143,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2686442467036583,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.2267526122988373,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.10862088702828973,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1521691300090546,0
node_8,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547009560580145,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.14422904911459664,0
