,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,6,3,3,1.0,0.2569444444444444,0.4444444444444444,0.494949494949495,0.1,0.25
node_1,1,1,0,1,5,2,3,0.6666666666666666,0.09027777777777778,0.47407407407407404,0.362962962962963,0.1,0.3333333333333333
node_2,1,1,1,1,6,5,1,5.0,0.041666666666666664,0.30917874396135264,0.6049382716049383,0.1,0.21428571428571427
node_3,1,1,0,1,6,2,4,0.5,0.19444444444444442,0.5925925925925926,0.3888888888888889,0.1,0.32142857142857145
node_4,1,0,0,1,5,3,2,1.5,0.1111111111111111,0.3950617283950617,0.4537037037037037,0.1,0.3
node_5,1,0,1,1,4,4,0,,0.0,0.0,0.5470085470085471,0.1,0.25
node_6,1,0,0,1,2,2,0,,0.0,0.0,0.3742690058479532,0.1,0.5
node_7,1,1,0,1,7,1,6,0.16666666666666666,0.0625,0.7111111111111111,0.2722222222222222,0.1,0.2
node_8,1,1,1,1,6,3,3,1.0,0.10416666666666666,0.5079365079365079,0.3888888888888889,0.1,0.17857142857142858
node_9,0,0,1,1,3,0,3,0.0,0.0,0.47368421052631576,0.0,0.1,0.0
