,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,5,2,3,0.6666666666666666,0.16666666666666666,0.6,0.3636363636363636,0.1,0.3888888888888889
node_1,1,1,0,1,6,1,5,0.2,0.07638888888888888,0.6923076923076923,0.25,0.1,0.2857142857142857
node_2,1,0,1,1,5,3,2,1.5,0.0625,0.45,0.3636363636363636,0.1,0.25
node_3,1,1,0,0,7,3,4,0.75,0.22916666666666666,0.6,0.4444444444444444,0.1,0.3684210526315789
node_4,1,0,1,0,2,2,0,,0.0,0.0,0.4188034188034188,0.1,0.5
node_5,1,1,1,0,9,5,4,1.25,0.13194444444444445,0.5,0.5714285714285714,0.1,0.2647058823529412
node_6,1,1,1,1,6,3,3,1.0,0.027777777777777776,0.47368421052631576,0.4444444444444444,0.1,0.46153846153846156
node_7,1,0,1,1,4,4,0,,0.0,0.0,0.5925925925925926,0.1,0.25
node_8,1,0,1,1,6,1,5,0.2,0.013888888888888888,0.5625,0.2222222222222222,0.1,0.23333333333333334
node_9,1,0,0,1,4,3,1,3.0,0.027777777777777776,0.1111111111111111,0.494949494949495,0.1,0.25
