,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.31756646593135907,0
node_1,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.6966922934951638,0
node_2,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547008374701376,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.6851989269205504,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.7344655216424353,0
node_5,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,1.3233895804039422,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,-0.2598642262555345,0
node_7,0,0,1,0,3,0,3,0.0,0.0,0.3333333333333333,0.0,0.08547008374701376,0
node_8,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547008374701376,0
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.08547008374701376,0
