,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,1,1,6,3,3,1.0,0.018518518518518517,0.5294117647058824,0.47368421052631576,0.1,0.43333333333333335
node_1,1,1,0,1,8,3,5,0.6,0.33101851851851855,0.6923076923076923,0.5625,0.1,0.37037037037037035
node_2,1,1,1,1,7,2,5,0.4,0.0810185185185185,0.6923076923076923,0.36,0.1,0.325
node_3,1,0,1,1,5,1,4,0.25,0.039351851851851846,0.6428571428571429,0.34615384615384615,0.1,0.3
node_4,1,0,1,1,8,6,2,3.0,0.30324074074074076,0.5,0.75,0.1,0.32142857142857145
node_5,1,1,1,1,7,3,4,0.75,0.14583333333333331,0.6428571428571429,0.47368421052631576,0.1,0.4
node_6,1,1,1,1,7,5,2,2.5,0.06712962962962962,0.3103448275862069,0.6923076923076923,0.1,0.275
node_7,1,1,0,1,4,2,2,1.0,0.05555555555555555,0.391304347826087,0.5625,0.1,0.5
node_8,1,0,1,1,8,6,2,3.0,0.1111111111111111,0.391304347826087,0.75,0.1,0.35714285714285715
node_9,1,1,0,0,6,2,4,0.5,0.08333333333333333,0.6,0.42857142857142855,0.1,0.35714285714285715
