,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,1,5,3,2,1.5,0.017129629629629627,0.45,0.5625,0.1,0.45
node_1,1,1,0,1,10,6,4,1.5,0.1622685185185185,0.6428571428571429,0.75,0.1,0.3488372093023256
node_2,1,0,0,1,6,4,2,2.0,0.03680555555555556,0.47368421052631576,0.6,0.1,0.43333333333333335
node_3,1,1,0,1,8,6,2,3.0,0.15787037037037036,0.5625,0.75,0.1,0.35185185185185186
node_4,1,1,0,1,9,4,5,0.8,0.08518518518518517,0.6923076923076923,0.5625,0.1,0.47058823529411764
node_5,1,1,0,0,10,3,7,0.42857142857142855,0.2918981481481482,0.8181818181818182,0.6,0.1,0.38636363636363635
node_6,1,1,0,1,9,3,6,0.5,0.04606481481481481,0.75,0.5,0.1,0.39705882352941174
node_7,1,0,0,1,4,2,2,1.0,0.010185185185185186,0.45,0.5,0.1,0.5833333333333334
node_8,1,1,0,1,7,4,3,1.3333333333333333,0.10092592592592592,0.5625,0.6428571428571429,0.1,0.425
node_9,1,1,0,1,6,2,4,0.5,0.008333333333333335,0.6,0.45,0.1,0.5714285714285714
