,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,1,0,5,3,2,1.5,0.0810185185185185,0.3950617283950617,0.5294117647058824,0.1,0.25
node_1,1,1,1,1,7,5,2,2.5,0.2800925925925926,0.3742690058479532,0.6923076923076923,0.1,0.1
node_2,1,0,1,1,4,0,4,0.0,0.0,0.5625,0.0,0.1,0.4166666666666667
node_3,1,1,1,1,5,3,2,1.5,0.1111111111111111,0.3950617283950617,0.45,0.1,0.16666666666666666
node_4,0,1,0,1,3,1,2,0.5,0.027777777777777776,0.4183006535947712,0.391304347826087,0.1,0.0
node_5,1,1,1,1,6,4,2,2.0,0.2569444444444444,0.3742690058479532,0.6,0.1,0.07142857142857142
node_6,1,1,0,0,4,2,2,1.0,0.011574074074074072,0.4183006535947712,0.4090909090909091,0.1,0.5
node_7,1,1,0,0,6,3,3,1.0,0.1736111111111111,0.5079365079365079,0.47368421052631576,0.1,0.25
node_8,1,1,0,1,5,2,3,0.6666666666666666,0.1898148148148148,0.47407407407407404,0.5,0.1,0.2777777777777778
node_9,1,0,0,1,3,1,2,0.5,0.09027777777777778,0.4444444444444444,0.4090909090909091,0.1,0.3333333333333333
