,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,1,0,1,12,5,7,0.7142857142857143,0.27314814814814814,0.8181818181818182,0.6923076923076923,0.1,0.3225806451612903
node_1,1,1,0,1,6,2,4,0.5,0.017361111111111112,0.6,0.47368421052631576,0.1,0.6538461538461539
node_2,1,1,0,1,6,2,4,0.5,0.05787037037037036,0.6428571428571429,0.45,0.1,0.42857142857142855
node_3,1,1,0,1,5,3,2,1.5,0.02546296296296296,0.45,0.5294117647058824,0.1,0.5
node_4,1,0,1,1,6,3,3,1.0,0.09606481481481481,0.5625,0.5625,0.1,0.4666666666666667
node_5,1,1,1,1,8,3,5,0.6,0.15277777777777776,0.6923076923076923,0.5625,0.1,0.42592592592592593
node_6,1,0,1,1,6,4,2,2.0,0.05787037037037036,0.47368421052631576,0.6,0.1,0.36666666666666664
node_7,1,1,1,1,8,4,4,1.0,0.13194444444444445,0.6428571428571429,0.6428571428571429,0.1,0.48148148148148145
node_8,1,0,0,1,7,5,2,2.5,0.07638888888888888,0.5,0.6923076923076923,0.1,0.40476190476190477
node_9,1,1,0,1,6,4,2,2.0,0.05555555555555555,0.5,0.6,0.1,0.6538461538461539
