,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.39279024265735096,0.5
node_1,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04486026220555668,0.5
node_2,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.06893180592136228,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1193787657688286,0.5
node_4,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.05649083872700174,0.5
node_5,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04486026220555668,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.11812617174056729,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0648411263626628,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.04486026220555668,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.04486026220555668,0.0
