,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09387793422811673,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15902572681546776,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06073950209890748,0.5
node_3,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06073950209890748,0.5
node_4,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.16911301501921785,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.02662440594459419,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.1492329410752827,0.5
node_7,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06073950209890748,0.5
node_8,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.15916796852169116,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06073950209890748,0.0
