,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12754361338607134,0
node_1,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822704,0
node_2,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12130688525414364,0
node_3,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12145622074427959,0
node_4,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.04422325476727861,0
node_5,0,0,1,0,4,0,4,0.0,0.0,0.4444444444444444,0.0,0.08547002584822704,0
node_6,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12689400538892526,0
node_7,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.03599162070865718,0
node_8,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.1306882156414686,0
node_9,0,0,1,0,1,1,0,,0.0,0.0,0.1111111111111111,0.12095613241272211,0
